PostID,Time,Ticks,TweetUrl,Content,UserHandle,UserName,RetweetNum,LikeNum,UserID,UserUrl,Location
1411768435361652739,Sun Jul 04 19:26:39 +0000 2021,1625426799,https://twitter.com/spiritairlines/status/1411768435361652739,@ShawnB9033 We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411755829691310081,Sun Jul 04 18:36:33 +0000 2021,1625423793,https://twitter.com/spiritairlines/status/1411755829691310081,@LoughryDennis How can we help? Please DM us more details.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411850225589919751,Mon Jul 05 00:51:39 +0000 2021,1625446299,https://twitter.com/spiritairlines/status/1411850225589919751,@perrygrone So sorry to hear that! Please feel free to DM us. I’m sure we can help!,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411585851197464578,Sun Jul 04 07:21:07 +0000 2021,1625383267,https://twitter.com/spiritairlines/status/1411585851197464578,"@IAmJVisuals We understand. Should you change your mind, we're here to help via DM. Just send us a message.",spiritairlines,spiritairlines,1,0,21964954,https://twitter.com/spiritairlines,South Florida
1411570052063715330,Sun Jul 04 06:18:20 +0000 2021,1625379500,https://twitter.com/spiritairlines/status/1411570052063715330,@CBlackishere We’d like to look into this further and help in any way we can. Please send us a direct message with the confirmation code.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411548744164782082,Sun Jul 04 04:53:40 +0000 2021,1625374420,https://twitter.com/spiritairlines/status/1411548744164782082,"@camtra17 We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number, so we can assist you further.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411522818844639240,Sun Jul 04 03:10:39 +0000 2021,1625368239,https://twitter.com/spiritairlines/status/1411522818844639240,@KelloggUCF So sorry to hear that! Please feel free to DM us. I’m sure we can help!,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411544840949673985,Sun Jul 04 04:38:09 +0000 2021,1625373489,https://twitter.com/spiritairlines/status/1411544840949673985,"@Nelsie_B Hi Nelsie! Please DM us your reservation info, so we can figure out what’s going on. https://t.co/dd3DI9TJ4t",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411527898465550337,Sun Jul 04 03:30:50 +0000 2021,1625369450,https://twitter.com/spiritairlines/status/1411527898465550337,"@JasonKolp We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number, so we can assist you further.",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411559541624479744,Sun Jul 04 05:36:34 +0000 2021,1625376994,https://twitter.com/spiritairlines/status/1411559541624479744,"@trantthuan We’re sorry to hear that. Please DM us more info, so we can take a closer look into your concerns. https://t.co/dd3DI9TJ4t",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411537588696096770,Sun Jul 04 04:09:20 +0000 2021,1625371760,https://twitter.com/spiritairlines/status/1411537588696096770,@nelson_jno We’re sorry to hear you’ve had such a frustrating experience. We want to help! Please DM us your confirmation number so that we can look into this for you.,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411551778416517126,Sun Jul 04 05:05:43 +0000 2021,1625375143,https://twitter.com/spiritairlines/status/1411551778416517126,@IAmJVisuals We really want to assist you - please send us a Direct Message to enable a secure conversation. ➡️ ➡️,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411540000483708928,Sun Jul 04 04:18:55 +0000 2021,1625372335,https://twitter.com/spiritairlines/status/1411540000483708928,@nelson_jno We really want to assist you - please send us a Direct Message to enable a secure conversation. ➡️ ➡️,spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
1411545188003090432,Sun Jul 04 04:39:32 +0000 2021,1625373572,https://twitter.com/spiritairlines/status/1411545188003090432,"@630provolone We’re sorry to hear that. Please DM us more info, so we can take a closer look into your concerns. https://t.co/dd3DI9TJ4t",spiritairlines,spiritairlines,0,0,21964954,https://twitter.com/spiritairlines,South Florida
